targetStim,stimOne,stimTwo,stimThree,stimFour,stimFive,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,placement_order,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original020.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated020.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated020.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated020.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated020.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated020.png,0,0,0,20,"[4, 0, 1, 3, 2]","[1, 2, 4, 3, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original047.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated047.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated047.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated047.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated047.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated047.png,0,1,1,47,"[2, 4, 0, 1, 3]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original035.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated035.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated035.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated035.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated035.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated035.png,0,2,2,35,"[1, 0, 4, 3, 2]","[1, 2, 3, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original039.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated039.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated039.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated039.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated039.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated039.png,0,3,3,39,"[4, 1, 2, 0, 3]","[1, 2, 5, 3, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original003.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated003.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated003.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated003.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated003.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated003.png,0,4,4,3,"[0, 4, 1, 3, 2]","[1, 4, 2, 5, 3]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original045.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated045.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated045.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated045.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated045.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated045.png,0,5,5,45,"[0, 1, 4, 2, 3]","[3, 1, 4, 5, 2]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original009.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated009.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated009.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated009.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated009.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated009.png,0,6,6,9,"[2, 3, 1, 4, 0]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original033.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated033.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated033.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated033.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated033.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated033.png,0,7,7,33,"[0, 3, 1, 2, 4]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original016.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated016.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated016.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated016.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated016.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated016.png,0,8,8,16,"[4, 3, 1, 2, 0]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original044.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated044.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated044.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated044.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated044.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated044.png,0,9,9,44,"[1, 4, 3, 0, 2]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original021.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated021.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated021.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated021.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated021.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated021.png,0,10,10,21,"[3, 0, 1, 4, 2]","[1, 5, 3, 2, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original032.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated032.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated032.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated032.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated032.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated032.png,0,11,11,32,"[4, 0, 3, 2, 1]","[1, 5, 2, 3, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original040.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated040.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated040.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated040.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated040.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated040.png,0,12,12,40,"[4, 1, 0, 2, 3]","[1, 3, 5, 2, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original023.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated023.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated023.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated023.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated023.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated023.png,0,13,13,23,"[2, 0, 1, 4, 3]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original013.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated013.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated013.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated013.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated013.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated013.png,0,14,14,13,"[1, 4, 3, 0, 2]","[1, 2, 4, 3, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original041.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated041.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated041.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated041.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated041.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated041.png,0,15,15,41,"[1, 0, 4, 2, 3]","[2, 1, 3, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original005.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated005.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated005.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated005.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated005.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated005.png,0,16,16,5,"[4, 2, 0, 1, 3]","[1, 3, 2, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original015.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated015.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated015.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated015.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated015.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated015.png,0,17,17,15,"[4, 2, 1, 0, 3]","[1, 2, 5, 3, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original043.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated043.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated043.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated043.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated043.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated043.png,0,18,18,43,"[1, 2, 4, 0, 3]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original010.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated010.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated010.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated010.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated010.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated010.png,0,19,19,10,"[3, 0, 4, 1, 2]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated024.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated024.png,0,20,20,24,"[0, 3, 2, 1, 4]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated012.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated012.png,0,21,21,12,"[3, 1, 0, 2, 4]","[2, 1, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated029.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated029.png,0,22,22,29,"[1, 2, 4, 3, 0]","[1, 3, 2, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated007.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated007.png,0,23,23,7,"[2, 0, 1, 4, 3]","[3, 1, 2, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
